Symbol,Company_name,Price,Change_abs,Change_rel,Volume,Avg_vol_3M,Market_cap,PE_ratio_TTM,Wk_change_rel
HUBG,"Hub Group, Inc.",42.53,3.67,0.0794,876925,387919,2647000000.000,22.74,-0.0283
TCOM,Trip.com Group Limited,39.32,1.82,0.0442,5288000.000,3564000.000,26263000000.000,17.55,-0.0282
BSAC,Banco Santander-Chile,19.36,0.11,0.0056,192014,292696,9368000000.000,13.17,-0.0276
NDSN,Nordson Corporation,241.38,1.96,0.0081,284713,274193,13824000000.000,28.77,-0.0275
FIBK,"First Interstate BancSystem, Inc.",28.77,0.94,0.0316,875643,660254,3008000000.000,11.46,-0.0267
PECO,"Phillips Edison & Company, Inc.",35.05,0.22,0.0062,786178,729601,4770000000.00,71.53,-0.0261
IHHHF,IHH Healthcare Berhad,1.19,0,0,46818,0,11256000000.000,17.00,-0.0246
AL,Air Lease Corporation,41.11,6.60,0.1383,3274000.000,816493,4579000000.000,8.82,-0.0242
CMA,Comerica Incorporated,52.05,0.83,0.0157,3108000.000,2546000.000,6905000000.000,11.54,-0.0242
FDS,FactSet Research Systems Inc.,414.56,5.85,0.0143,207708,293253,15770000000.00,31.24,-0.0241
MQ,"Marqeta, Inc.",4.89,0.2400,0.0468,4832000.000,4747000.000,2508000000.000,0,-0.024
PTY,PIMCO Corporate & Income Opportunity Fund,14.37,0.02,0.0014,661621,505853,2200000000.0,9.98,-0.0238
ITW,Illinois Tool Works Inc.,243.85,1.59,0.0066,1270000.00,1066000.000,72399000000.000,23.93,-0.0235
RNW,ReNew Energy Global Plc,5.87,0.14,0.0233,615306,1316000.000,2129000000.000,48.92,-0.0233
CCK,"Crown Holdings, Inc.",88.16,0.05,0.0006,1705000.000,1041000.000,10636000000.000,24.42,-0.0233
PDI,PIMCO Dynamic Income Fund,19.07,0.01,0.0005,1658000.000,1272000.000,5861000000.000,9.88,-0.0231
OZK,Bank OZK,43.14,1.65,0.0368,941047,1484000.000,4895000000.000,7.23,-0.0227
PSA-PK,Public Storage,21.22,0.17,0.0081,16073,17596,35587000000.000,2.06,-0.0226
PAG,"Penske Automotive Group, Inc.",164.11,7.14,0.0417,334323,191764,10958000000.000,12.08,-0.022
SITC-PA,SITE Centers Corp.,23.2558,0.13,0.0054,53566,23832,2202000000.000,46.42,-0.0217
MSCI,MSCI Inc.,539.85,8.05,0.0147,634802,613382,42432000000.000,36.11,-0.0211
FTNT,"Fortinet, Inc.",56.51,0.69,0.0121,5912000.000,5524000.000,43170000000.00,36.69,-0.0206
HAS,"Hasbro, Inc.",63.46,1.55,0.0238,1582000.000,1849000.000,8847000000.000,0,-0.0204
AWR,American States Water Company,85.38,1.34,0.0159,221527,218167,3179000000.000,27.99,-0.0199
APD,"Air Products and Chemicals, Inc.",281.74,5.73,0.0199,1832000.000,1811000.000,62635000000.000,24.46,-0.0194
RYN,Rayonier Inc.,31.18,0.44,0.0143,1829000.000,601237,4707000000.000,27.84,-0.0192
KEY-PK,KeyCorp,21.49,0.07,0.0033,27437,25724,18492000000.000,15.03,-0.0192
ACVA,ACV Auctions Inc.,15.88,0.44,0.027,1255000.000,1105000.000,2622000000.000,0,-0.0185
NSP,"Insperity, Inc.",95.63,1.72,0.0177,237357,210100,3601000000.000,22.50,-0.0182
CENTA,Central Garden & Pet Company,33.68,0.45,0.0132,189075,285845,2338000000.000,15.17,-0.0166
RPHCF,"Rohto Pharmaceutical Co.,Ltd.",21.542,0,0,18824,22,4965000000.000,23.94,-0.0166
BATRA,"Atlanta Braves Holdings, Inc.",44.27,0.45,0.0101,24549,32283,2644000000.000,0,-0.0158
SUM,"Summit Materials, Inc.",38.73,1.73,0.0428,1225000.000,957543,6796000000.000,17.21,-0.015
ANSS,"ANSYS, Inc.",302.22,7.61,0.0246,671504,470995,26410000000.00,53.49,-0.0146
TECH,Bio-Techne Corporation,80.17,2.18,0.0265,799062,999193,12634000000.000,64.14,-0.0138
SR-PA,Spire Inc.,23.72,0.05,0.0021,22942,22196,3952000000.000,5.87,-0.0137
CHRW,"C.H. Robinson Worldwide, Inc.",98.63,3.58,0.035,2299000.000,1658000.000,11568000000.000,35.48,-0.0137
EXPD,"Expeditors International of Washington, Inc.",123.13,3.35,0.0265,937711,1414000.000,17392000000.000,26.03,-0.0135
O,Realty Income Corporation,59.32,1.31,0.0226,6638000.000,5091000.000,51654000000.000,54.93,-0.0131
BRKR,Bruker Corporation,65.88,2.45,0.0359,1729000.000,1225000.000,9970000000.00,24.13,-0.013
NOK,Nokia Oyj,3.85,0.1000,0.0253,19098000.000,13050000.00,21086000000.000,21.39,-0.0128
TFX,Teleflex Incorporated,237.13,1.18,0.005,745171,502006,11173000000.000,42.34,-0.0127
ALKS,Alkermes plc,27.72,0.86,0.032,2251000.000,1921000.000,4565000000.000,12.16,-0.0125
NWE,"NorthWestern Energy Group, Inc.",53.91,0.45,0.0084,309064,255837,3305000000.000,15.72,-0.0116
AMBP,Ardagh Metal Packaging S.A.,3.46,0.0600,0.017,1686000.000,1671000.000,2068000000.000,0,-0.0114
LANC,Lancaster Colony Corporation,191.51,0.84,0.0044,160978,108777,5272000000.000,39.65,-0.0111
NABL,"N-able, Inc.",13.52,0.20,0.0146,583921,672519,2498000000.000,90.13,-0.011
AIR,AAR Corp.,60.19,3.02,0.0478,564720,282437,2149000000.000,46.66,-0.0107
CHH,"Choice Hotels International, Inc.",127,1.15,0.0091,681227,511501,6117000000.000,27.19,-0.0107
JKHY,"Jack Henry & Associates, Inc.",170.21,1.14,0.0067,315852,427741,12408000000.000,32.80,-0.0104
NLY,"Annaly Capital Management, Inc.",19.76,0.12,0.006,4329000.000,3565000.000,9900000000.0,0,-0.01
GTOFF,PT GoTo Gojek Tokopedia Tbk,0.0108,0,0,321100,7936,11639000000.000,0,-0.0092
ENTG,"Entegris, Inc.",102.14,7.74,0.0704,5637000.000,1620000.00,15421000000.000,84.41,-0.0083
AKAM,"Akamai Technologies, Inc.",94.56,0.88,0.0092,1186000.000,1719000.000,14403000000.000,23.58,-0.0081
FCX,Freeport-McMoRan Inc.,41.97,1.66,0.038,15464000.000,12767000.000,60289000000.000,31.32,-0.0076
VOD,Vodafone Group Public Limited Company,9.3,0.07,0.0076,5170000.00,5241000.000,24739000000.000,19.38,-0.0075
CIG,Companhia Energética de Minas Gerais - CEMIG,1.84,0.0200,0.0108,885615,1756000.000,5775000000.000,5.41,-0.0075
BERY,"Berry Global Group, Inc.",62.92,2.73,0.0416,2342000.000,1070000.00,7198000000.000,15.12,-0.0073
BECN,"Beacon Roofing Supply, Inc.",85.4,12.87,0.131,2826000.000,702332,5320000000.00,0,-0.007
LXP,LXP Industrial Trust,9.97,0.12,0.0119,2252000.000,2279000.000,2943000000.000,110.78,-0.007
GDRX,"GoodRx Holdings, Inc.",8.62,0.13,0.0149,1209000.000,1378000.000,3235000000.000,0,-0.0069
M,"Macy's, Inc.",15.93,0.85,0.0507,5430000.00,5402000.000,4403000000.000,531.00,-0.0069
INCY,Incyte Corporation,64.47,0.05,0.0008,1840000.00,3617000.000,12417000000.000,157.24,-0.0068
ADBE,Adobe Inc.,526.17,20.24,0.037,2663000.000,3291000.000,233304000000.000,47.40,-0.0067
ASXFF,ASX Limited,41.92,0,0,17296,451,8128000000.000,26.20,-0.0062
RIO,Rio Tinto Group,63.67,0.18,0.0028,3891000.000,2360000.00,104435000000.000,9.68,-0.0059
LECO,"Lincoln Electric Holdings, Inc.",195.84,2.95,0.0148,327985,424927,11099000000.000,22.15,-0.0058
PSA-PH,Public Storage,25.06,0.19,0.0076,16472,20308,40422000000.000,2.44,-0.0056
ARW,"Arrow Electronics, Inc.",125.76,3.18,0.0247,850933,462601,6658000000.000,11.83,-0.0053
HSBC,HSBC Holdings plc,41.3,1.16,0.0273,3415000.000,1430000.00,156452000000.000,7.12,-0.0053
LSRCY,Lasertec Corporation,30.04,0.08,0.0027,25287,98903,13658000000.000,30.34,-0.0053
PWSC,"PowerSchool Holdings, Inc.",22.57,0.01,0.0004,1054000.000,2648000.000,3749000000.000,0,-0.0053
CFR,"Cullen/Frost Bankers, Inc.",108.91,3.73,0.0331,610458,486408,6927000000.000,13.28,-0.0052
RF,Regions Financial Corporation,20.88,0.66,0.0306,8259000.000,7688000.000,19106000000.000,11.73,-0.0048
LYFT,"Lyft, Inc.",10.92,0.50,0.0438,16272000.000,13984000.000,4406000000.000,0,-0.0046
OMF,"OneMain Holdings, Inc.",44.88,3.68,0.0758,1999000.000,849945,5375000000.000,9.23,-0.0042
KEP,Korea Electric Power Corporation,7.27,0.20,0.0268,101013,107391,9334000000.000,18.64,-0.0041
PBLOF,Public Bank Berhad,0.8802,0,0,16149,0,17085000000.000,12.57,-0.004
PLD,"Prologis, Inc.",123.98,3.74,0.0293,4142000.000,4038000.000,114794000000.000,40.92,-0.0036
HRI,Herc Holdings Inc.,134.49,9.61,0.0667,266303,267762,3819000000.000,11.28,-0.0033
WCC,"WESCO International, Inc.",153.42,5.33,0.0336,1321000.000,850959,7542000000.000,11.93,-0.0027
MS-PF,Morgan Stanley,25.37,0.02,0.0008,19722,32913,65606000000.000,3.23,-0.0024
FRHC,Freedom Holding Corp.,79.2,2.28,0.028,40697,77551,4809000000.000,12.51,-0.0023
TM,Toyota Motor Corporation,173.02,6.05,0.0338,673405,300951,233324000000.000,7.04,-0.0021
WH,"Wyndham Hotels & Resorts, Inc.",75.2,0.27,0.0036,908763,874082,5939000000.000,24.42,-0.0017
LBTYK,Liberty Global Ltd.,19.55,0.21,0.0106,1068000.000,2613000.000,7054000000.000,0,-0.0015
MCW,"Mister Car Wash, Inc.",7.13,0.20,0.0273,2226000.000,1974000.000,2295000000.000,33.95,-0.0014
SWK,"Stanley Black & Decker, Inc.",98.63,2.87,0.0283,1917000.000,1582000.000,15185000000.000,0,-0.0012
AMKR,"Amkor Technology, Inc.",28.63,1.38,0.046,2479000.000,1652000.000,7054000000.000,18.84,-0.001
EADSY,Airbus SE,36.07,0.11,0.0031,21458,502675,114722000000.000,34.03,-0.0006
ZTS,Zoetis Inc.,180.59,1.83,0.01,2365000.000,2267000.000,82402000000.000,34.86,-0.0006
BLDR,"Builders FirstSource, Inc.",152.15,7.35,0.0461,2591000.000,2142000.000,18571000000.000,13.09,-0.0005
XEL,Xcel Energy Inc.,59.75,0.64,0.0108,3467000.000,3262000.000,33311000000.000,17.84,-0.0002
